Plant_ID,Location,Energy_Source,Timestamp,Year,Month,Day,Hour,Installed_Capacity_MW,Energy_Produced_MWh,Efficiency_%,Temperature_C,Wind_Speed_mps,Solar_Irradiance_Wm2,Downtime_Hours,Maintenance_Cost,Voltage_V,Current_A,Power_Factor,Frequency_Hz,Humidity_%,Pressure_hPa,Grid_Status,Outage_Events
P4,Karnataka,Hydro,2025-06-09 23:00:00,2025,6,9,23,303.62,144.77,47.68,22.15,15.42,960.28,3.02,9991.08,210.4,38.03,0.76,49.6,83.26,1039.07,Inactive,3
P2,Rajasthan,Hydro,2025-06-10 00:00:00,2025,6,10,0,374.24,180.27,48.17,32.18,13.75,767.7,4.7,8152.45,210.94,93.34,0.76,50.42,20.21,967.99,Inactive,1
P1,Tamil Nadu,Solar,2025-06-10 01:00:00,2025,6,10,1,304.98,74.9,24.56,31.16,17.37,515.12,2.32,7391.94,231.84,35.21,0.9,50.34,32.22,1048.99,Active,3
P1,Gujarat,Solar,2025-06-10 02:00:00,2025,6,10,2,418.07,378.52,90.54,26.4,2.55,831.71,0.58,6258.4,227.65,34.61,0.83,50.2,76.03,1038.92,Active,3
P2,Tamil Nadu,Solar,2025-06-10 03:00:00,2025,6,10,3,470.3,323.75,68.84,15.94,1.76,356,4.13,2065.34,227.04,25.66,0.86,49.59,87.31,1044.37,Inactive,3
P3,Maharashtra,Wind,2025-06-10 04:00:00,2025,6,10,4,125.27,10.36,8.27,31.74,10.82,71.48,4.71,652.71,225.94,10.6,0.82,49.91,82.38,1029.08,Inactive,3
P2,Karnataka,Hydro,2025-06-10 05:00:00,2025,6,10,5,255.03,68.22,26.75,35.24,4.78,588.61,4.2,5116.16,235.92,37.47,0.82,49.64,35.73,1034.69,Active,1
P5,Karnataka,Wind,2025-06-10 06:00:00,2025,6,10,6,228.01,152.57,66.91,36.33,1.59,746.72,3.19,1768.28,231.85,37.28,0.74,49.74,27.22,959.31,Active,1
P4,Gujarat,Hydro,2025-06-10 07:00:00,2025,6,10,7,489.6,152.39,31.13,43.91,8.25,533.39,1.95,8990.95,211.73,24.85,0.77,49.64,44.95,1038.05,Inactive,3
P1,Rajasthan,Solar,2025-06-10 08:00:00,2025,6,10,8,92.91,60,64.58,39.28,14,106.13,3.78,5605.12,231.33,17.74,0.84,50.28,39.9,1024.15,Inactive,2
P5,Rajasthan,Hydro,2025-06-10 09:00:00,2025,6,10,9,111.78,106.51,95.29,22.85,1.9,200.43,0.83,8349.82,217.77,41.02,0.86,49.78,67.86,978.66,Inactive,1
P5,Karnataka,Solar,2025-06-10 10:00:00,2025,6,10,10,423.06,261.72,61.86,41.14,18.09,699.09,2.51,6757.66,225.04,99.85,0.7,49.66,37.06,989.33,Active,3
P1,Gujarat,Wind,2025-06-10 11:00:00,2025,6,10,11,337.34,138.78,41.14,40.11,2.1,788.21,0.64,2916.26,234.75,77.09,0.78,49.83,78.8,1029.93,Inactive,3
P2,Gujarat,Solar,2025-06-10 12:00:00,2025,6,10,12,159.74,140.86,88.18,39.7,16.53,692.25,0.66,422.4,237.85,69.89,0.79,50.2,38.11,971.05,Active,3
P4,Maharashtra,Solar,2025-06-10 13:00:00,2025,6,10,13,168.31,55.7,33.09,32.28,18.41,570.71,0.53,9555.8,212.68,99.94,0.77,50.13,90.3,1006.59,Inactive,3
P2,Maharashtra,Hydro,2025-06-10 14:00:00,2025,6,10,14,441.84,401.64,90.9,20.91,12.94,917.15,2.64,388.37,213.9,85.19,0.78,50.05,20.65,996.26,Active,0
P5,Tamil Nadu,Hydro,2025-06-10 15:00:00,2025,6,10,15,63.37,45.44,71.71,23.44,14.68,539.29,2.54,6919.61,218.18,22.38,0.73,49.86,32.28,997.66,Active,0
P4,Karnataka,Hydro,2025-06-10 16:00:00,2025,6,10,16,54.58,13.42,24.59,42.34,14.81,770.16,0.35,814.41,218.92,15.81,0.88,49.6,45.51,1011.25,Active,0
P5,Tamil Nadu,Wind,2025-06-10 17:00:00,2025,6,10,17,285.01,230.37,80.83,30.84,5.35,799.69,3.84,6668.71,224.5,39.91,0.9,49.96,78.87,1040.45,Active,1
P1,Maharashtra,Solar,2025-06-10 18:00:00,2025,6,10,18,353.91,29.59,8.36,30.87,9.45,170.41,2.29,4534.57,220.31,56.72,0.8,50.44,76.1,1032.25,Active,0
P4,Maharashtra,Hydro,2025-06-10 19:00:00,2025,6,10,19,244.08,202.87,83.12,22.67,16.31,347.33,3.58,5426.75,220.19,48.42,0.97,50.19,51.24,1022.8,Inactive,1
P2,Rajasthan,Wind,2025-06-10 20:00:00,2025,6,10,20,274.16,45.88,16.73,41.21,3.71,920.89,2.95,5544.71,226.7,90.81,0.8,49.66,71.51,951.87,Active,3
P1,Karnataka,Hydro,2025-06-10 21:00:00,2025,6,10,21,400.39,274.52,68.56,35.53,9.36,67.89,0.2,4164.71,232.6,52.01,0.94,50.22,41.84,1022.6,Active,0
P5,Maharashtra,Hydro,2025-06-10 22:00:00,2025,6,10,22,387.51,191.69,49.47,15.46,0.42,219.01,0.9,581.9,232.99,99.09,0.97,50.14,87.23,1035.41,Inactive,2
P1,Gujarat,Solar,2025-06-10 23:00:00,2025,6,10,23,166.18,42.39,25.51,23.93,0.15,893.18,4.78,5850.58,236.76,79.02,0.93,50.09,27.59,962.97,Inactive,0
P1,Tamil Nadu,Solar,2025-06-11 00:00:00,2025,6,11,0,467.6,104.1,22.26,28.75,15.11,972,3.08,7017.38,238.81,11.79,0.8,49.82,78.24,960.14,Active,1
P1,Karnataka,Wind,2025-06-11 01:00:00,2025,6,11,1,397.89,163.12,41,15.56,0.54,47.54,2.42,6821.95,215.8,88.01,0.74,49.92,54.05,1033.97,Inactive,2
P3,Rajasthan,Wind,2025-06-11 02:00:00,2025,6,11,2,297.35,57.8,19.44,37.22,2.34,847.33,0.47,5550.79,239.63,39.56,0.75,50.42,48.97,1032.11,Active,0
P5,Karnataka,Hydro,2025-06-11 03:00:00,2025,6,11,3,53.33,30.67,57.51,36.4,14.05,994.68,2.53,7185.84,231.09,18.33,0.97,50.15,76.5,1004.53,Inactive,1
P5,Rajasthan,Solar,2025-06-11 04:00:00,2025,6,11,4,356.49,52.84,14.82,27.65,6.94,212.84,4.81,4950.43,232.32,52.8,0.89,50.16,22.31,1018.2,Active,2
P1,Gujarat,Hydro,2025-06-11 05:00:00,2025,6,11,5,103.59,68.1,65.74,16.26,4.95,667.34,3.17,1724.64,227.41,18.28,0.93,50.33,28.7,961.57,Inactive,2
P5,Maharashtra,Hydro,2025-06-11 06:00:00,2025,6,11,6,228.06,104.59,45.86,37.27,17.23,749,2.24,5925.12,225.73,23.76,0.81,49.9,20.71,953.78,Inactive,1
P4,Karnataka,Hydro,2025-06-11 07:00:00,2025,6,11,7,122.59,81.63,66.59,27.07,7.88,644.94,4.82,9715.77,228.2,98.45,0.77,49.79,61.05,1006.3,Active,0
P5,Rajasthan,Wind,2025-06-11 08:00:00,2025,6,11,8,121.3,57.47,47.38,32.19,11.69,709.54,3.52,6231.05,236.3,74.88,0.83,49.69,92.68,998.05,Active,0
P4,Gujarat,Solar,2025-06-11 09:00:00,2025,6,11,9,462.6,74.43,16.09,39.41,0.2,862.74,4.17,2590.39,230.84,37.88,0.96,49.57,65.98,973.42,Inactive,0
P5,Karnataka,Wind,2025-06-11 10:00:00,2025,6,11,10,319.34,82.46,25.82,16.55,1.19,485.21,0.26,6642.6,215.2,94.33,0.75,50.04,68.97,1032.55,Inactive,2
P3,Rajasthan,Hydro,2025-06-11 11:00:00,2025,6,11,11,213.46,213.36,99.95,36.61,17.13,380.38,1.88,425.7,227.41,80.13,0.84,49.64,74.67,1025.7,Active,2
P3,Karnataka,Hydro,2025-06-11 12:00:00,2025,6,11,12,301.53,101.53,33.67,42.65,14.36,34.49,2.91,584,229.71,85.99,0.96,50.44,98.96,1000.01,Inactive,2
P1,Karnataka,Solar,2025-06-11 13:00:00,2025,6,11,13,245.43,215.06,87.63,36.09,13.61,382.65,2.6,3955.19,224.67,72.2,0.82,49.54,62.46,965.99,Inactive,2
P1,Karnataka,Hydro,2025-06-11 14:00:00,2025,6,11,14,165.67,98.75,59.61,40.27,9.95,701.79,4.79,371.7,237.83,59.15,0.73,50.2,83.92,951.78,Active,2
P1,Rajasthan,Hydro,2025-06-11 15:00:00,2025,6,11,15,434.3,153.73,35.4,39.97,8,423.66,2.17,1925.15,228.99,84.74,0.97,50.24,26.65,988.41,Inactive,2
P5,Tamil Nadu,Solar,2025-06-11 16:00:00,2025,6,11,16,360.23,246.35,68.39,20.58,17.23,677.89,2.05,1430.65,236.21,30.83,0.74,49.64,39.98,988.35,Active,3
P1,Tamil Nadu,Solar,2025-06-11 17:00:00,2025,6,11,17,192.23,25.45,13.24,25.37,12.68,746.78,0.51,2460.6,214.59,89.95,0.89,49.62,39.75,969.47,Inactive,1
P2,Rajasthan,Wind,2025-06-11 18:00:00,2025,6,11,18,276.53,215.65,77.98,28.72,3.09,21.12,4.58,8819.8,223.16,52.07,0.98,49.77,53.26,1007.05,Active,0
P2,Rajasthan,Hydro,2025-06-11 19:00:00,2025,6,11,19,330.15,212.51,64.37,42.1,12.3,901.21,1.16,1040.31,229.65,43.61,0.88,49.96,83.41,1017.44,Inactive,2
P5,Gujarat,Solar,2025-06-11 20:00:00,2025,6,11,20,353.31,230.21,65.16,22.91,13.65,195.13,0.2,2835.15,233.95,86.86,0.79,50.38,67.78,957.5,Inactive,1
P4,Rajasthan,Hydro,2025-06-11 21:00:00,2025,6,11,21,204.89,95.86,46.79,16.13,0.26,980.27,1.11,1951.69,214.59,14.03,0.93,50.14,31.51,1029.43,Inactive,3
P5,Maharashtra,Hydro,2025-06-11 22:00:00,2025,6,11,22,150.74,142.28,94.39,41.65,19.44,831.47,4.98,3038.17,213.29,46.35,0.81,49.58,69.21,1046.78,Inactive,0
P4,Rajasthan,Solar,2025-06-11 23:00:00,2025,6,11,23,319.99,175.68,54.9,40.89,4.28,34.92,3.91,895.99,222,11.96,0.74,49.62,88.43,1010.55,Inactive,3
P2,Maharashtra,Hydro,2025-06-12 00:00:00,2025,6,12,0,408.42,10.4,2.55,34.52,17.64,132.33,3.55,7039.9,219.09,51.57,0.92,50.12,54.85,1012.48,Inactive,1
P3,Maharashtra,Hydro,2025-06-12 01:00:00,2025,6,12,1,67.03,64.15,95.7,42.57,1.52,520.82,2.21,5077.69,237.25,53.33,0.88,49.7,71.22,1036.44,Active,3
P2,Karnataka,Solar,2025-06-12 02:00:00,2025,6,12,2,422.27,241.86,57.28,21.05,18.63,394.5,4.17,8534.36,230.36,21.82,0.83,49.7,33.16,972.11,Inactive,0
P1,Rajasthan,Solar,2025-06-12 03:00:00,2025,6,12,3,212.4,83.21,39.18,26.64,18.22,578.74,0.82,2756.51,217.66,17.99,0.97,50.06,21.67,1020.4,Inactive,0
P1,Tamil Nadu,Wind,2025-06-12 04:00:00,2025,6,12,4,51.34,16.95,33.02,34.24,13.21,229.78,4.39,4681.61,237.34,57.32,0.77,50.48,24.13,950.77,Inactive,2
P4,Maharashtra,Hydro,2025-06-12 05:00:00,2025,6,12,5,201.08,82.55,41.05,40.42,13.83,595.9,3.07,8341.34,229.98,66.88,1,50.44,68.47,1015.26,Inactive,1
P1,Karnataka,Hydro,2025-06-12 06:00:00,2025,6,12,6,450.1,126.72,28.15,25.01,16.33,278.36,2.3,6006.29,229.32,29.63,0.79,50.26,45.62,962.24,Active,2
P5,Tamil Nadu,Hydro,2025-06-12 07:00:00,2025,6,12,7,161.01,45.14,28.04,43.95,16.94,175.28,1.73,903.52,222.57,64.04,0.86,49.55,21.48,997.51,Inactive,0
P1,Gujarat,Solar,2025-06-12 08:00:00,2025,6,12,8,60.25,21.52,35.72,41.75,9.41,185.32,4.03,3052.13,214.46,88.41,0.97,50.13,98.13,955.07,Active,2
P2,Maharashtra,Wind,2025-06-12 09:00:00,2025,6,12,9,219.22,98.35,44.86,23.73,16.62,196.11,4.19,6863.65,219.13,36.82,0.85,49.54,74.47,997.24,Inactive,3
P1,Maharashtra,Wind,2025-06-12 10:00:00,2025,6,12,10,214.99,180.16,83.8,15.46,8.67,369.92,0.08,1651.85,218.84,67.23,0.78,49.76,65.11,986.14,Inactive,2
P2,Rajasthan,Wind,2025-06-12 11:00:00,2025,6,12,11,276.96,96.55,34.86,29.14,18.68,112.01,4.19,6750.67,221.17,10.77,0.87,50.46,90.22,980.57,Inactive,0
P3,Maharashtra,Solar,2025-06-12 12:00:00,2025,6,12,12,485.49,194.02,39.96,15.08,19.3,477.18,0.01,7831.71,217.66,93.87,0.73,49.77,41.75,1012.39,Active,1
P2,Maharashtra,Hydro,2025-06-12 13:00:00,2025,6,12,13,146.55,74.5,50.84,27.51,16.91,647.09,4.9,3672.87,230.18,12.12,0.75,49.68,94.12,1028.09,Inactive,3
P2,Karnataka,Wind,2025-06-12 14:00:00,2025,6,12,14,111.59,30.85,27.65,44.28,5.04,211.02,4.13,8172.96,223.58,21.41,0.77,50.44,84.65,953.87,Inactive,0
P3,Tamil Nadu,Solar,2025-06-12 15:00:00,2025,6,12,15,495.74,174.8,35.26,20.34,10.96,560.73,2.11,7095.82,238.93,90.15,0.79,50,74.7,1033.79,Inactive,0
P1,Tamil Nadu,Hydro,2025-06-12 16:00:00,2025,6,12,16,86.69,76.41,88.14,24.36,0.17,678.71,4.27,5541.4,211.43,50.59,0.81,49.68,51.74,1030.85,Active,1
P3,Karnataka,Hydro,2025-06-12 17:00:00,2025,6,12,17,377.15,89.25,23.66,15.85,12.52,607.99,0.72,1716.28,238.93,91,0.96,49.62,99.37,1038.04,Active,2
P5,Tamil Nadu,Wind,2025-06-12 18:00:00,2025,6,12,18,66.13,25.85,39.09,44.67,17.27,329.94,2.22,5512.27,221.14,71.42,0.72,49.59,57.73,1014.69,Active,3
P5,Maharashtra,Wind,2025-06-12 19:00:00,2025,6,12,19,247.99,231.63,93.4,17.59,0.14,848.26,3.77,2222.54,216.51,53.14,0.95,50.06,35.01,951.23,Active,2
P2,Maharashtra,Wind,2025-06-12 20:00:00,2025,6,12,20,442.21,288.69,65.28,28.65,7.84,560.04,0.49,4344.57,211.82,74.19,0.96,49.64,60.9,1004.47,Active,0
P1,Maharashtra,Solar,2025-06-12 21:00:00,2025,6,12,21,457.09,302.73,66.23,37.27,3.21,716.51,3.45,9219.06,226.85,48.95,0.88,50.12,50.12,953.72,Inactive,1
P5,Maharashtra,Solar,2025-06-12 22:00:00,2025,6,12,22,113.1,37.72,33.35,43.49,2.78,466.67,1.47,8496.85,228.58,36.16,0.78,50.09,56.44,1034.05,Active,1
P1,Karnataka,Solar,2025-06-12 23:00:00,2025,6,12,23,127.6,65.2,51.1,37.79,19.36,661.44,1.85,3177.9,223.78,33.44,0.9,50.23,25.83,1040.09,Active,1
P5,Tamil Nadu,Wind,2025-06-13 00:00:00,2025,6,13,0,351.75,340.19,96.71,41.32,19,918.04,3.11,2911.17,237.24,24.06,0.89,49.95,84.76,1007.04,Active,1
P2,Maharashtra,Wind,2025-06-13 01:00:00,2025,6,13,1,400.2,370.41,92.56,23.88,0.46,947.2,2.51,9311.91,233.66,99.2,0.88,49.9,25.93,1002.83,Active,3
P1,Karnataka,Hydro,2025-06-13 02:00:00,2025,6,13,2,99.38,19.59,19.71,27.72,13.47,724.89,0.91,7053.66,221.98,42.32,0.96,49.62,47.22,956.27,Active,3
P2,Tamil Nadu,Solar,2025-06-13 03:00:00,2025,6,13,3,311.86,223.8,71.76,18.68,5.91,395.95,4.67,4116.72,228.7,22.1,0.88,50.15,38.25,1020.65,Inactive,1
P3,Rajasthan,Solar,2025-06-13 04:00:00,2025,6,13,4,435.65,127.61,29.29,34.78,14.73,156.68,1.52,7910.18,216.23,55.1,0.75,49.74,24.54,976.32,Inactive,1
P1,Maharashtra,Wind,2025-06-13 05:00:00,2025,6,13,5,480.11,475.97,99.14,17.78,19.07,740.86,2.97,6804.74,235.92,71.66,0.73,49.75,23,955.02,Inactive,1
P1,Rajasthan,Solar,2025-06-13 06:00:00,2025,6,13,6,154.96,28.69,18.51,34.61,3.73,856.07,2.04,6180.28,218.94,34.34,0.74,50.49,62.17,1043.72,Active,1
P4,Rajasthan,Wind,2025-06-13 07:00:00,2025,6,13,7,404.62,279.04,68.96,24.37,13.03,179.28,2.11,7772.39,227.74,22.27,0.94,49.99,44.74,975.92,Inactive,1
P4,Rajasthan,Hydro,2025-06-13 08:00:00,2025,6,13,8,432.71,203.69,47.07,43,17.37,946.62,0.75,549,216.91,98.53,0.81,49.59,28.75,966.31,Active,1
P2,Tamil Nadu,Hydro,2025-06-13 09:00:00,2025,6,13,9,168.51,134.06,79.56,36.22,11.18,296.06,2.24,7273.26,221.37,19.71,0.84,50.26,54.09,965.79,Active,3
P4,Maharashtra,Solar,2025-06-13 10:00:00,2025,6,13,10,90.19,50.56,56.06,22.5,6.42,911.69,1.9,5048.09,210.53,72.65,0.9,50.25,27.68,1007.53,Active,2
P2,Maharashtra,Wind,2025-06-13 11:00:00,2025,6,13,11,482.38,227.07,47.07,43.15,7.19,436.28,4.74,7913.47,230.82,75.61,0.9,50.31,43.65,1006.6,Inactive,2
P4,Tamil Nadu,Hydro,2025-06-13 12:00:00,2025,6,13,12,364.83,327.65,89.81,32.79,13.32,687.02,0.69,8375.97,234.34,43.67,0.96,50.34,56.99,967.9,Active,0
P2,Rajasthan,Solar,2025-06-13 13:00:00,2025,6,13,13,96.32,17.02,17.67,19.53,9.21,876.23,4.18,7488.28,234.72,82.58,0.75,49.53,96.43,1003.49,Inactive,0
P4,Gujarat,Wind,2025-06-13 14:00:00,2025,6,13,14,280.19,261.7,93.4,21.1,12.45,104.93,2.99,8885.83,229.39,34.19,0.81,49.58,48.35,980.06,Active,0
P3,Rajasthan,Hydro,2025-06-13 15:00:00,2025,6,13,15,208.32,164.68,79.05,43.51,0.52,320.33,3.7,1362.96,239.93,92.77,0.71,49.59,69.93,964.89,Active,2
P3,Maharashtra,Solar,2025-06-13 16:00:00,2025,6,13,16,166.86,38.76,23.23,35.5,0.56,280.48,3.62,2453.08,223.03,69.26,0.98,50.48,81.3,970.35,Inactive,1
P4,Gujarat,Solar,2025-06-13 17:00:00,2025,6,13,17,282.08,37.68,13.36,22.62,5.83,884.32,1.49,2815.72,215.09,11.52,0.71,49.63,63.96,1000.32,Inactive,2
P4,Rajasthan,Hydro,2025-06-13 18:00:00,2025,6,13,18,433.92,235.53,54.28,22.84,5.82,545.61,3.15,9993.78,214.81,37.9,0.85,50.3,72.71,1024.72,Active,0
P5,Gujarat,Solar,2025-06-13 19:00:00,2025,6,13,19,89.05,12.81,14.39,16.08,16.41,68.13,2.32,9503.31,237.99,41.44,0.97,49.63,80.82,1038.16,Active,1
P4,Gujarat,Hydro,2025-06-13 20:00:00,2025,6,13,20,170.95,129.65,75.84,35.51,9.14,857.06,3,5165.88,217.36,11.57,0.77,49.69,98.81,968.32,Active,0
P3,Karnataka,Solar,2025-06-13 21:00:00,2025,6,13,21,498.67,33.63,6.74,28.61,18.06,59.37,1.72,6303.98,224.01,44.86,0.84,49.64,92.63,1003.7,Active,1
P4,Maharashtra,Wind,2025-06-13 22:00:00,2025,6,13,22,69.89,20.57,29.43,41.72,8.15,18.58,0.24,4227.22,222.91,67.32,0.94,49.81,92.02,990.62,Active,0
P5,Rajasthan,Wind,2025-06-13 23:00:00,2025,6,13,23,300.06,172.97,57.65,28.84,5.13,715.92,2.49,414.53,231.03,28.65,0.82,49.66,31.82,979.13,Active,2
P4,Tamil Nadu,Wind,2025-06-14 00:00:00,2025,6,14,0,274.71,256.94,93.53,15.53,2.98,33.56,1.74,4780.96,219.01,60.96,0.79,50.23,73.56,978.76,Inactive,2
P1,Maharashtra,Solar,2025-06-14 01:00:00,2025,6,14,1,336.74,138.89,41.25,37.79,3.07,327.05,1.23,6278.73,230.66,95.69,0.9,49.89,70.03,1025.86,Inactive,2
P5,Gujarat,Wind,2025-06-14 02:00:00,2025,6,14,2,192.81,166.65,86.43,38.97,16.95,833.44,2.01,1633.27,225.18,20.21,0.88,49.95,72.71,1023.59,Active,2
P5,Karnataka,Solar,2025-06-14 03:00:00,2025,6,14,3,109.83,45.11,41.07,27.22,5.76,424.07,3.63,3086.01,214.4,79.81,0.82,49.5,62,973.61,Active,2
P1,Gujarat,Wind,2025-06-14 04:00:00,2025,6,14,4,311.97,245.17,78.59,35.06,10.1,359.95,2.45,6679.47,225.24,50.66,0.71,49.64,73.56,960.32,Active,1
P3,Karnataka,Hydro,2025-06-14 05:00:00,2025,6,14,5,96.67,81.14,83.94,40.48,1.03,528.09,4,7758.96,232.81,46.8,0.88,49.99,59.43,1004.85,Active,2
P5,Rajasthan,Wind,2025-06-14 06:00:00,2025,6,14,6,111.91,79.58,71.11,21.55,3.48,712.1,2.69,355.4,237.26,56.49,0.96,50.43,72.33,952.79,Active,1
P1,Tamil Nadu,Hydro,2025-06-14 07:00:00,2025,6,14,7,172.74,114.27,66.15,30.32,15.22,319.05,4.56,1534.66,222.89,39.54,0.85,50.26,67.96,1022.1,Inactive,1
P5,Rajasthan,Hydro,2025-06-14 08:00:00,2025,6,14,8,139.85,53.22,38.06,39.58,7.43,211.98,4.29,1856.5,220.42,42.77,0.7,49.51,87.33,950.32,Inactive,3
P5,Gujarat,Hydro,2025-06-14 09:00:00,2025,6,14,9,214.26,44.22,20.64,20.39,3.99,133.67,3.54,5629.54,229.93,84.19,0.7,49.58,75.41,985.15,Active,1
P2,Gujarat,Solar,2025-06-14 10:00:00,2025,6,14,10,423.33,268.97,63.54,16.15,14.8,939.11,1.84,1748.91,214.19,10.85,0.89,49.8,53.11,1030.63,Active,3
P1,Maharashtra,Hydro,2025-06-14 11:00:00,2025,6,14,11,486.14,57.56,11.84,33.18,15.14,369.99,1.63,5973.81,224.82,36.7,0.94,49.78,40.26,1013.9,Active,0
P5,Tamil Nadu,Hydro,2025-06-14 12:00:00,2025,6,14,12,231.29,210.54,91.03,33.54,15.2,49.62,2.71,8191.44,231.49,10.53,0.9,50,57.86,1011.87,Active,0
P5,Maharashtra,Hydro,2025-06-14 13:00:00,2025,6,14,13,435.15,229.53,52.75,30.43,16.78,801.41,3.33,5364.87,217.43,42.95,0.8,50.19,66.55,992.1,Active,2
P4,Tamil Nadu,Wind,2025-06-14 14:00:00,2025,6,14,14,216.35,125.45,57.98,34.34,17.58,932.25,0.19,597.28,218.24,22.76,0.88,50.03,50.37,1009.8,Inactive,2
P2,Tamil Nadu,Wind,2025-06-14 15:00:00,2025,6,14,15,145.47,113.61,78.1,44.26,3.89,825.35,1.18,1641.86,228.64,97.33,0.86,49.7,46.06,1032.88,Active,0
P1,Karnataka,Hydro,2025-06-14 16:00:00,2025,6,14,16,280.32,253.99,90.61,28.62,17.89,361.25,0.5,4886.18,233.04,68.97,0.74,49.51,24.25,1031.23,Inactive,3
P1,Gujarat,Solar,2025-06-14 17:00:00,2025,6,14,17,251.33,111.6,44.4,30.77,1.98,169.62,2.09,3499.43,239.07,57.48,0.85,49.51,57.89,1007.45,Active,1
P2,Tamil Nadu,Solar,2025-06-14 18:00:00,2025,6,14,18,255.08,32.61,12.78,20.44,2.29,53.65,1.72,1853.93,234.63,69.38,0.85,50.23,32.38,1036.35,Active,1
P2,Rajasthan,Solar,2025-06-14 19:00:00,2025,6,14,19,85.67,77.91,90.94,40.73,16.48,596.62,4.76,955.97,228.51,39.94,0.72,49.63,32.89,987.68,Active,0
P5,Tamil Nadu,Hydro,2025-06-14 20:00:00,2025,6,14,20,82.32,20.34,24.71,33.73,18.87,113.22,3.7,1900.61,222.63,23.7,0.84,50.41,40.68,1006.92,Inactive,3
P3,Maharashtra,Solar,2025-06-14 21:00:00,2025,6,14,21,148.12,147.68,99.7,25,4.37,632.69,0.08,6416.2,210.36,40.4,0.97,50.16,49.37,966.9,Inactive,2
P2,Maharashtra,Wind,2025-06-14 22:00:00,2025,6,14,22,231.28,164.89,71.29,36.83,19.31,907.84,4.64,1627.78,221.06,58.61,0.92,49.83,61.08,1003.65,Inactive,3
P3,Gujarat,Hydro,2025-06-14 23:00:00,2025,6,14,23,99.28,52.16,52.54,22.3,0.96,307.71,4.88,2670.4,230.91,78.97,0.88,49.66,63.3,1002.12,Inactive,3
P5,Karnataka,Hydro,2025-06-15 00:00:00,2025,6,15,0,152.23,65.48,43.01,43.33,13.49,19.87,0.39,5293.16,210.15,80.39,0.79,50.31,88.4,1039.36,Inactive,3
P1,Maharashtra,Wind,2025-06-15 01:00:00,2025,6,15,1,220.25,219.43,99.63,38.53,7.91,989.92,0.22,2511.38,230.54,64.13,0.9,49.94,30.33,1035.3,Active,3
P5,Gujarat,Hydro,2025-06-15 02:00:00,2025,6,15,2,214.65,37.48,17.46,31.08,19.88,950.59,3.53,5493.69,229.48,28.14,0.75,50.03,61.42,1006.44,Active,3
P3,Rajasthan,Wind,2025-06-15 03:00:00,2025,6,15,3,499.37,106.3,21.29,39.4,15.69,326.14,3.69,2375.82,228.23,40.87,0.95,50.3,73.33,1026.86,Active,3
P1,Maharashtra,Hydro,2025-06-15 04:00:00,2025,6,15,4,412.48,27.69,6.71,41.05,7.59,864.78,1.6,6003.4,215.02,27.46,0.94,50,31.61,962.83,Active,0
P3,Gujarat,Hydro,2025-06-15 05:00:00,2025,6,15,5,101.2,78.26,77.33,37.23,1.84,414.42,4.7,780.19,235.72,94.15,0.85,49.78,40.32,1024.13,Inactive,2
P4,Gujarat,Solar,2025-06-15 06:00:00,2025,6,15,6,331.38,179.67,54.22,36.75,16.93,798.1,4.01,139.47,222.87,75.04,0.73,49.87,80.41,1003.31,Inactive,2
P3,Maharashtra,Wind,2025-06-15 07:00:00,2025,6,15,7,436.4,334.89,76.74,24.02,7.57,358.23,2.31,7691.93,233.86,45.54,0.73,49.68,90.49,1026.55,Active,1
P2,Gujarat,Solar,2025-06-15 08:00:00,2025,6,15,8,229.92,97.82,42.55,34.83,13.58,925.68,3.92,5301.66,235.46,64.77,0.72,50.13,21.97,1042.44,Inactive,1
P4,Karnataka,Wind,2025-06-15 09:00:00,2025,6,15,9,226.87,29.44,12.98,19.96,3.49,619.19,0.64,6881.92,214.15,47.7,0.76,50.22,62.86,982.15,Inactive,3
P3,Rajasthan,Hydro,2025-06-15 10:00:00,2025,6,15,10,390.94,25.4,6.5,39.29,12.9,946.75,2.9,8762.11,224.23,84.78,0.81,50.04,75.55,950.75,Active,3
P5,Tamil Nadu,Hydro,2025-06-15 11:00:00,2025,6,15,11,168.57,138.31,82.05,40.37,3.05,928.77,2.92,4271.34,235.84,26.51,0.71,49.67,72.88,952.17,Active,0
P1,Tamil Nadu,Wind,2025-06-15 12:00:00,2025,6,15,12,332.93,227.84,68.43,39.83,8.01,140.74,4.81,2816.8,231.59,42.26,0.7,49.64,49.8,992.72,Inactive,3
P3,Rajasthan,Wind,2025-06-15 13:00:00,2025,6,15,13,317.45,282.83,89.09,39.38,16.85,206.89,4.83,4743.01,229.38,47.92,0.95,49.67,86.61,966.78,Inactive,0
P3,Karnataka,Wind,2025-06-15 14:00:00,2025,6,15,14,124.24,48.36,38.92,41.97,17.88,359.92,0.75,4358.35,214.53,51.7,0.89,50.28,38.35,1004.68,Inactive,1
P4,Tamil Nadu,Hydro,2025-06-15 15:00:00,2025,6,15,15,92.71,45,48.54,19.69,7.57,298.01,1.3,7341.26,230.86,65.34,0.98,50.15,44.83,960.98,Active,3
P5,Tamil Nadu,Wind,2025-06-15 16:00:00,2025,6,15,16,458.05,150.2,32.79,25.68,3.36,665.74,2.61,4634.37,233.67,25.4,0.95,50.17,99.41,1027.15,Inactive,3
